artistName,trackName,sPlayed,count,genres,trackId,duration,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Keiichi Okabe,Peaceful Sleep,739,2,['japanese vgm'],1y4vvMeQPkzMTqHpRpzaDb,410520.0,0.643,0.736,0.136,0.0239,0.102,0.0643,-20.39,0.0418,128.003,7.0,4.0
Keiichi Okabe,Significance,318,2,['japanese vgm'],1Qa2k4UzzF1X7QVTViJpdG,159640.0,0.251,0.982,0.163,0.704,0.222,0.143,-25.601,0.0455,66.322,4.0,4.0
Keiichi Okabe,The Color of Depression,197,1,['japanese vgm'],3JLMDHXLk4ZYLx5utGpj6n,197000.0,0.13,0.344,0.344,0.978,0.112,0.151,-22.458,0.0595,78.865,2.0,5.0
Keiichi Okabe,Voice of no Return,404,2,['japanese vgm'],5U3OfoTipyQ3DF3JFcK3QF,231840.0,0.431,0.951,0.0843,1.53e-05,0.103,0.213,-19.388,0.0352,139.738,8.0,4.0
Keiichi Okabe,Weight of the World - J'Nique Nicole - English Version,432,2,['japanese vgm'],0W2mNz2vHyPE9xwqYLQPg6,344506.0,0.276,0.692,0.606,3.1e-05,0.112,0.157,-10.547,0.0832,147.603,0.0,4.0
Keiichi Okabe,Wretched Weaponry,158,1,['japanese vgm'],7w0lm7M5Qw6IrddeN0w4Ll,424533.0,0.614,0.528,0.521,0.206,0.0884,0.154,-14.467,0.0289,116.011,7.0,4.0
Keith Merrill,An Isolated Moment,261,1,['epicore'],4XmD9oNEWhMjhdB6mFIfPe,261873.0,0.302,0.819,0.186,0.899,0.116,0.0376,-15.765,0.0314,77.705,8.0,4.0
Keith Merrill,Envisage,284,1,['epicore'],5HT9pOqk6jafxmOjR6FJak,284908.0,0.395,0.958,0.361,0.903,0.109,0.107,-12.821,0.0325,81.892,1.0,4.0
Kendrick Lamar,Backseat Freestyle,89,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",1BR5vhAlaoUiijQ28p6jlN,212653.0,0.546,0.000739,0.651,0.0,0.235,0.646,-7.601,0.3,77.878,1.0,4.0
Kendrick Lamar,"Bitch, Don’t Kill My Vibe",349,2,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",5h5tBFnbcVioFXiOixTn6E,310720.0,0.587,0.0152,0.698,0.0,0.442,0.0985,-8.948,0.0943,133.954,1.0,4.0
Kendrick Lamar,DNA.,13,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",6HZILIRieu8S0iqY8kIKhj,185946.0,0.638,0.00454,0.523,0.0,0.0842,0.422,-6.664,0.357,139.913,1.0,4.0
Kendrick Lamar,Money Trees,4599,13,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",74tLlkN3rgVzRqQJgPfink,386906.0,0.716,0.0703,0.531,0.0,0.224,0.344,-7.355,0.122,71.994,7.0,4.0
Kendrick Lamar,PRIDE.,14,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",6IZvVAP7VPPnsGX6bvgkqg,275253.0,0.665,0.0786,0.535,1.68e-05,0.154,0.37,-7.056,0.0572,138.842,4.0,4.0
Kendrick Lamar,Poetic Justice,145,2,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",3MLOAIJNWWS8FQpvdaiKR7,300160.0,0.779,0.157,0.572,0.0,0.246,0.647,-9.985,0.378,135.956,6.0,4.0
Kendrick Lamar,Sherane a.k.a Master Splinter’s Daughter,349,2,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",5FF6Pyuh5jW6ybKHiaiGMy,273640.0,0.503,0.486,0.508,0.0102,0.124,0.317,-11.094,0.52,81.908,10.0,4.0
Kendrick Lamar,Swimming Pools (Drank),3,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",6REbwUNlppTfcnV4d4ZoZi,247800.0,0.577,0.00627,0.447,0.00022,0.0899,0.189,-5.892,0.277,74.236,8.0,4.0
Kendrick Lamar,Swimming Pools (Drank) - Extended Version,78,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",40wUM3LFZOlUcZfxEIZrYK,313786.0,0.716,0.123,0.485,2.69e-05,0.604,0.26,-7.745,0.404,74.132,1.0,4.0
Kendrick Lamar,The Art of Peer Pressure,324,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",4F8rYEoiBjPaRgQXLVtN5a,324533.0,0.555,0.286,0.611,0.00106,0.273,0.411,-9.216,0.356,94.939,10.0,4.0
Kendrick Lamar,good kid,2,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0PKJxo97zXT8oAwl2zFnPh,214120.0,0.451,0.0623,0.831,0.0,0.185,0.41,-8.641,0.307,176.162,5.0,4.0
Kendrick Lamar,i,11,1,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",7wdzLe2Gsx1RGqbvYZHASz,231933.0,0.755,0.0208,0.884,2.97e-06,0.248,0.897,-5.296,0.0638,121.927,10.0,4.0
Kendrick Lamar,m.A.A.d city,234,4,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",3qX1dqmDdmMvvfMVfsx4Bh,350120.0,0.487,0.0538,0.729,4.07e-06,0.44,0.217,-6.815,0.271,91.048,2.0,4.0
Kenny Chesney,Knowing You,226,1,"['contemporary country', 'country', 'country road']",2EEfUuBRZA4Ax1vYcluFS0,226266.0,0.557,0.229,0.565,3.9e-06,0.119,0.187,-6.12,0.026,125.956,7.0,3.0
Kenny Wayne Shepherd,Better With Time,235,1,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'modern blues rock', 'rock']",05DSKPtDkDoPuBzjTKqV52,235173.0,0.551,0.382,0.586,0.0,0.0998,0.71,-5.396,0.0334,174.125,11.0,4.0
Kensuke Ushio,Crybaby,996,4,"['anime score', 'japanese soundtrack', 'otacore']",66bK78V5FvJcxdLncAwZ8Q,249333.0,0.172,0.904,0.371,0.921,0.107,0.101,-10.516,0.033,63.998,11.0,4.0
Kensuke Ushio,lit(var),134,1,"['anime score', 'japanese soundtrack', 'otacore']",6bTCdqB1PN5J93hiiZvQzW,134786.0,0.329,0.943,0.258,0.934,0.105,0.0338,-16.147,0.0615,95.328,1.0,5.0
Kensuke Ushio,slt,0,1,"['anime score', 'japanese soundtrack', 'otacore']",0M2yk7rYsUQSQcRSAfhTHW,118573.0,0.809,0.853,0.546,0.74,0.103,0.223,-13.949,0.0605,110.018,11.0,4.0
Keny Arkana,Cinquième soleil,1,1,"['conscious hip hop', 'french hip hop', 'french reggae', 'rap conscient', 'rap marseille']",66IQDeNfl4Lu0LamXmyJ9f,411506.0,0.528,0.352,0.664,0.0,0.061,0.427,-8.044,0.158,91.052,11.0,4.0
Keny Arkana,Je me barre,1,1,"['conscious hip hop', 'french hip hop', 'french reggae', 'rap conscient', 'rap marseille']",4lGJ5ZLTAYrESLI2yEwLsD,209346.0,0.883,0.799,0.633,0.0,0.112,0.698,-5.813,0.309,92.955,0.0,4.0
Keny Arkana,La rage,484,2,"['conscious hip hop', 'french hip hop', 'french reggae', 'rap conscient', 'rap marseille']",0cCi1Gf9lHNf6s17GwreLa,242266.0,0.56,0.0427,0.892,0.0,0.28,0.489,-3.041,0.319,97.096,6.0,4.0
Keny Arkana,On les emmerde,61,1,"['conscious hip hop', 'french hip hop', 'french reggae', 'rap conscient', 'rap marseille']",6sDcdnOknNFpIBOYHZ3OX5,128024.0,0.648,0.186,0.866,0.0,0.1,0.237,-3.751,0.351,130.77,7.0,4.0
Kery James,Deux issues,0,1,"['francoton', 'french hip hop', 'pop urbaine', 'rap conscient']",0Y0EXY8KSxFPW3UpchyjMq,320640.0,0.619,0.699,0.777,0.0467,0.122,0.781,-7.7,0.259,94.06,4.0,4.0
Kery James,Lettre à la république,268,2,"['francoton', 'french hip hop', 'pop urbaine', 'rap conscient']",69T71QJKxtIdmo511nVaXX,257733.0,0.348,0.12,0.695,1.82e-05,0.0868,0.429,-8.949,0.346,168.764,3.0,4.0
Kery James,Racailles,0,1,"['francoton', 'french hip hop', 'pop urbaine', 'rap conscient']",6TIENWZDL9AWhaZVM0n8PP,389050.0,0.606,0.277,0.826,0.0,0.335,0.439,-5.05,0.425,90.032,6.0,4.0
Kevin Morby,Beautiful Strangers,33,1,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",0prVUHQu2xr6pI5iEbKtxo,375903.0,0.826,0.762,0.423,0.0689,0.105,0.891,-11.127,0.0445,100.042,4.0,4.0
Kevin Morby,Bridge to Gaia,310,1,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",4VGOK4p7EVHhF9Gg76tK3p,310333.0,0.553,0.843,0.108,0.706,0.118,0.0877,-13.251,0.0562,127.077,11.0,1.0
Kevin Morby,City Music,1,1,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",4equkWkj4HbZD3OXHhpdnH,404373.0,0.509,0.242,0.469,0.151,0.11,0.62,-7.103,0.0336,122.441,7.0,4.0
Kevin Morby,Harlem River,7731,18,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",0cDQyfkR7kYIBITKccaDmN,555883.0,0.607,0.261,0.469,0.4,0.0953,0.485,-10.248,0.0297,118.669,1.0,4.0
Kevin Morby,If You Leave and If You Marry,718,5,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",1GGWEl88qhnYD1hQOblDyC,220038.0,0.468,0.943,0.166,0.00399,0.112,0.0334,-14.245,0.035,113.085,0.0,4.0
Kevin Morby,Parade,325,1,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",2kkX9IzielZhUBybezdE0m,325426.0,0.499,0.185,0.516,0.0215,0.11,0.485,-10.846,0.028,149.886,9.0,4.0
Kevin Morby,Reign,747,3,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",4mNIzRBOL1KLDmUZMBEZ8k,249734.0,0.555,0.594,0.57,0.00112,0.246,0.574,-9.893,0.0311,122.124,11.0,4.0
Kevin Morby,Slow Train (feat. Cate Le Bon),1050,3,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",4PKJloDllMIYoGXz9RHU0a,350730.0,0.35,0.317,0.397,0.00701,0.101,0.473,-11.996,0.0305,175.942,9.0,4.0
Kevin Morby,Sucker in the Void (The Lone Mile),729,3,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",4o2yZG6IFKgwGnKNvUIpU7,243205.0,0.408,0.831,0.413,0.0,0.186,0.48,-10.7,0.025,94.408,9.0,4.0
Kevin Morby,The Dead They Don't Come Back,311,3,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",264IzvMt113QChuI6Vzima,279536.0,0.566,0.19,0.465,0.0271,0.236,0.442,-10.228,0.0255,100.657,4.0,4.0
Kevin Morby,Valley,1,1,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",6qxOcJ6gFpcwFPYTmXmuIj,244573.0,0.59,0.602,0.575,0.067,0.128,0.5,-6.42,0.0246,79.563,1.0,4.0
Kevin Morby,Wild Side (Oh the Places You'll Go),0,1,"['freak folk', 'indie folk', 'indie pop', 'indie rock', 'kc indie', 'modern folk rock', 'new americana', 'stomp and holler']",1mxXTUlRQQnjjFT9h0Dt0p,340934.0,0.537,0.0204,0.572,0.804,0.121,0.703,-9.72,0.0269,116.256,1.0,4.0
Kheops,Mama Lova,266,1,"['french hip hop', 'old school rap francais', 'rap inde', 'rap marseille']",1ncangkVrHn7tJfx605E2C,266506.0,0.892,0.0928,0.46,0.0434,0.0773,0.741,-4.544,0.23,81.044,1.0,4.0
Kheops,"Pousse au milieu des cactus, ma rancoeur",644,2,"['french hip hop', 'old school rap francais', 'rap inde', 'rap marseille']",2YSs3dhZpCiAwniAa2EtHI,322653.0,0.5,0.316,0.791,0.0,0.165,0.392,-9.781,0.849,82.663,6.0,4.0
Kiefer,Superhero,166,1,"['indie jazz', 'indie r&b', 'indie soul', 'neo r&b']",11v6G8bah3kGtASHL9atNn,166448.0,0.509,0.351,0.505,0.705,0.0921,0.635,-9.083,0.0517,88.442,9.0,4.0
Killer Be Killed,Deconstructing Self-Destruction,120,2,"['alternative metal', 'groove metal', 'nu metal']",24PdGjqCxK0lwF9irBVefO,273435.0,0.396,3.44e-05,0.988,0.0056,0.587,0.123,-3.747,0.163,89.797,7.0,4.0
Kings & Creatures,Lawless,136,1,['epicore'],3PaIefo3wsyEdDaXglg4nH,136800.0,0.548,0.0202,0.766,0.89,0.162,0.0376,-7.225,0.0461,100.063,2.0,4.0
Kings & Creatures,Lust & Giants,288,2,['epicore'],6LroHKWXb442P5bUI0tALu,144325.0,0.331,0.0383,0.66,0.942,0.139,0.0601,-7.779,0.0468,110.072,9.0,4.0
